,uniqueid,year,treat,returnyear,groupid,doctoral_graduation_year,post,treat_post,gender,cohort,discipline,bachelor_university,doctoral_university,region_bf_rcrt,doc_region,num_of_pub,q12_num,q1_num,top10_num,fa_pub,fa_q12pub,fa_q1pub,fa_top10pub,la_pub,la_q12pub,la_q1pub,la_top10pub,teamsize,teamsize_nlg,grant,grant_nlg,pi,alumni,recruit_institution,recruit_type,phd_overall_rank,phd_field_rank,bc_overall_rank,recruit_position,top10_productivity,year_index,counterfactual_num_of_pub,counterfactual_top10_num,counterfactual_fa_pub,counterfactual_fa_q1pub,counterfactual_la_pub,counterfactual_la_q1pub
323,0_36,2006,0,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Yale University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,25200.0,,0,,,27,169,1.0,,,-5,,,,,,
324,0_36,2009,0,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Yale University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,25200.0,386325.84,,0,,,27,169,1.0,,,-2,,,,,,
325,0_36,2017,0,2011,61,2004,1,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Yale University,,USA,7.0,6,1,0.0,0.0,0,0.0,0,3.0,3,1.0,0,4,0,427203.0,271971.34,,0,,,27,169,1.0,,,6,,,,,,
326,0_36,2007,0,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Yale University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,25200.0,25200.0,,0,,,27,169,1.0,,,-4,,,,,,
327,0_36,2012,0,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Yale University,,USA,1.0,0,0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,1,1,386325.84,531357.5,,0,,,27,169,1.0,,,1,,,,,,
328,0_36,2014,0,2011,61,2004,1,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Yale University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,531357.5,788328.81,,0,,,27,169,1.0,,,3,,,,,,
329,0_36,2019,0,2011,61,2004,1,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Yale University,,USA,1.0,1,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,271971.34,73999.836,,0,,,27,169,1.0,,,8,,,,,,
330,1_61,2011,1,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,5.0,4,3,2.0,2.0,1,1.0,1,1.0,0,0.0,0,0,2,0.0,0.0,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,0,4.175953616912462,1.3330678456683003,1.6347420447828667,0.6873219927115632,2.817950794746924,0.9399257382538494
331,1_61,2009,1,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,3.0,2,1,1.0,3.0,2,1.0,1,2.0,1,0.0,0,0,2,0.0,0.0,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,-2,3.57990039184216,0.910976505790236,1.705882683262191,0.7219880157006852,2.5124422361363727,0.7392706300312716
332,1_61,2007,1,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,4.0,2,0,0.0,2.0,1,0.0,0,3.0,1,0.0,0,0,0,0.0,0.0,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,-4,3.175690793648129,0.7602179513731445,1.7405252179061093,0.705841215239816,2.317250505374549,0.5838088924002313
333,1_61,2008,1,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,6.0,4,2,2.0,4.0,3,1.0,1,5.0,3,2.0,2,0,0,0.0,0.0,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,-3,3.4650863423516203,0.9752628008544294,1.7312843306796029,0.7294090435156328,2.414075533216197,0.6431585590680502
334,1_61,2012,1,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,8.0,6,3,0.0,2.0,1,0.0,0,5.0,4,2.0,0,2,3,0.0,374426.56,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,1,4.526493011188264,1.464226940089889,1.5958190489508994,0.622981344445348,2.9716702834260955,1.062019614277237
335,1_61,2018,1,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,4.0,4,4,4.0,0.0,0,0.0,0,4.0,4,4.0,4,5,11,191889.33,189170.02,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,7,6.4433844279338315,2.3449516429395025,1.1890530602727367,0.25400621932241996,4.3785421152342945,2.0970601901172827
336,1_61,2010,1,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,10.0,5,3,3.0,4.0,1,1.0,1,8.0,3,2.0,2,2,0,0.0,0.0,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,-1,3.8310441991581348,0.9992116624211672,1.645644247330333,0.6780978595312841,2.69367812035843,0.8539525334876878
337,1_61,2014,1,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,9.0,8,2,2.0,1.0,1,1.0,1,4.0,3,0.0,0,1,2,0.0,357763.5,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,3,4.581034248830891,1.4078270131833621,1.3170014304867765,0.42840204285748684,3.1425349053296614,1.1298717645647405
338,1_61,2016,1,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,4.0,3,3,1.0,1.0,1,1.0,0,2.0,1,1.0,0,0,9,337135.38,203434.44,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,5,5.562548655233455,1.9770017156867845,1.2041343289454884,0.29382667055646405,3.94513727285375,1.8612893937767705
339,1_61,2006,1,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,-5,2.65229245682604,0.662857007245023,1.4272813773205473,0.5200616588459241,2.1959127066593958,0.5145356984874532
340,1_61,2019,1,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,4.0,4,2,1.0,0.0,0,0.0,0,4.0,4,2.0,1,11,6,192846.95,220532.31,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,8,6.767700260877118,2.4762808539998784,1.1320318375270673,0.22963428170351655,4.56383743411479,2.2627373049618793
341,1_61,2017,1,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,7.0,7,6,6.0,0.0,0,0.0,0,7.0,7,6.0,6,9,5,512627.38,193953.16,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,6,5.949714778254981,1.9006057100260016,1.11656506622628,0.22043880883572578,4.180390455372107,1.9721822457536922
342,1_61,2015,1,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,5.0,5,4,1.0,1.0,1,1.0,0,3.0,3,2.0,1,2,0,344441.5,209635.75,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,4,5.006023105973134,1.575327370852266,1.2226706820446835,0.3310815675063171,3.5740659099582412,1.5401467661966577
343,1_61,2013,1,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,4.0,2,0,0.0,1.0,1,0.0,0,3.0,2,0.0,0,3,1,0.0,363900.94,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,2,4.047530206577093,1.1361087775601735,1.4597755880818968,0.5521050474084543,2.8439823071057546,0.9254483851188576
344,1_61,2005,1,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,-6,2.9455762698477788,0.811148063783221,1.5730259271915477,0.6799652651007542,2.0926535552767183,0.5039159023872616
345,0_37,2019,0,2011,62,2004,1,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,16.0,15,5,2.0,0.0,0,0.0,0,15.0,14,5.0,2,11,18,0.0,0.0,,0,,,99,116,50.0,,,8,,,,,,
346,0_37,2011,0,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,4.0,4,3,0.0,2.0,2,2.0,0,0.0,0,0.0,0,0,1,0.0,0.0,,0,,,99,116,50.0,,,0,,,,,,
347,0_37,2009,0,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,1.0,0,0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,50.0,,,-2,,,,,,
348,0_37,2008,0,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,50.0,,,-3,,,,,,
349,0_37,2014,0,2011,62,2004,1,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,2.0,2,1,0.0,0.0,0,0.0,0,2.0,2,1.0,0,2,2,0.0,0.0,,0,,,99,116,50.0,,,3,,,,,,
350,0_37,2015,0,2011,62,2004,1,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,3.0,1,0,0.0,0.0,0,0.0,0,2.0,0,0.0,0,2,0,0.0,0.0,,0,,,99,116,50.0,,,4,,,,,,
351,0_37,2012,0,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,2.0,2,2,1.0,0.0,0,0.0,0,2.0,2,2.0,1,1,2,0.0,0.0,,0,,,99,116,50.0,,,1,,,,,,
352,0_37,2013,0,2011,62,2004,1,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,1.0,1,1,0.0,0.0,0,0.0,0,1.0,1,1.0,0,2,2,0.0,0.0,,0,,,99,116,50.0,,,2,,,,,,
353,0_37,2007,0,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,3.0,3,3,1.0,2.0,2,2.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,50.0,,,-4,,,,,,
354,0_37,2005,0,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,1.0,1,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,50.0,,,-6,,,,,,
355,0_37,2006,0,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,1.0,1,1,1.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,50.0,,,-5,,,,,,
356,0_37,2017,0,2011,62,2004,1,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,2.0,2,1,0.0,0.0,0,0.0,0,1.0,1,0.0,0,1,5,0.0,0.0,,0,,,99,116,50.0,,,6,,,,,,
357,0_37,2010,0,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,2.0,2,2,1.0,0.0,0,0.0,0,1.0,1,1.0,1,0,0,0.0,0.0,,0,,,99,116,50.0,,,-1,,,,,,
358,0_37,2016,0,2011,62,2004,1,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0.0,,0,,,99,116,50.0,,,5,,,,,,
359,0_37,2018,0,2011,62,2004,1,0,Male,1,INFORMATION SCIENCE,Wuhan University of Technology,Michigan State University,,USA,3.0,3,1,0.0,0.0,0,0.0,0,3.0,3,1.0,0,5,11,0.0,0.0,,0,,,99,116,50.0,,,7,,,,,,
360,0_39,2015,0,2011,62,2002,1,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,2.0,1,0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,4,,,,,,
361,0_39,2003,0,2011,62,2002,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,-8,,,,,,
362,0_39,2008,0,2011,62,2002,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,-3,,,,,,
363,0_39,2012,0,2011,62,2002,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,1.0,1,0,0,0.0,0.0,,0,,,99,116,1.0,,,1,,,,,,
364,0_39,2018,0,2011,62,2002,1,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,2.0,1,0,0.0,0.0,0,0.0,0,2.0,1,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,7,,,,,,
365,0_39,2013,0,2011,62,2002,1,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,1.0,0,0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,2,,,,,,
366,0_39,2005,0,2011,62,2002,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,-6,,,,,,
367,0_39,2006,0,2011,62,2002,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,-5,,,,,,
368,0_39,2016,0,2011,62,2002,1,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,5,,,,,,
369,0_39,2017,0,2011,62,2002,1,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,6,,,,,,
370,0_39,2010,0,2011,62,2002,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,1.0,1,0,0.0,0.0,0,0.0,0,1.0,1,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,-1,,,,,,
371,0_39,2014,0,2011,62,2002,1,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,3,,,,,,
372,0_39,2009,0,2011,62,2002,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,-2,,,,,,
373,0_39,2019,0,2011,62,2002,1,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,1.0,0,0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,8,,,,,,
374,0_39,2007,0,2011,62,2002,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,-4,,,,,,
375,0_39,2004,0,2011,62,2002,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,-7,,,,,,
376,0_39,2011,0,2011,62,2002,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,1.0,,,0,,,,,,
377,0_41,2014,0,2011,62,2005,1,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,3,,,,,,
378,0_41,2008,0,2011,62,2005,0,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,1.0,0,0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,-3,,,,,,
379,0_41,2013,0,2011,62,2005,1,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,2,,,,,,
380,0_41,2009,0,2011,62,2005,0,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,-2,,,,,,
381,0_41,2012,0,2011,62,2005,0,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,1,,,,,,
382,0_41,2017,0,2011,62,2005,1,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,6,,,,,,
383,0_41,2010,0,2011,62,2005,0,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,-1,,,,,,
384,0_41,2011,0,2011,62,2005,0,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,0,,,,,,
385,0_41,2019,0,2011,62,2005,1,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,8,,,,,,
386,0_41,2016,0,2011,62,2005,1,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,5,,,,,,
387,0_41,2007,0,2011,62,2005,0,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,-4,,,,,,
388,0_41,2018,0,2011,62,2005,1,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,7,,,,,,
389,0_41,2015,0,2011,62,2005,1,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,4,,,,,,
390,0_41,2006,0,2011,62,2005,0,0,Female,1,INFORMATION SCIENCE,Changchun University of Science and Technology,Michigan State University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,,0,,,99,116,366.0,,,-5,,,,,,
391,1_62,2011,1,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,11.0,10,7,4.0,2.0,1,1.0,1,4.0,4,2.0,1,2,1,0.0,0.0,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,0,10.375953616912456,4.2664011790016225,0.7680753781162017,0.6206553260448983,4.884617461413576,3.8732590715871718
392,1_62,2005,1,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,2.0,2,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,-6,9.145576269847773,3.744481397116543,0.7063592605248827,0.6132985984340892,4.1593202219433705,3.437249235720584
393,1_62,2017,1,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,17.0,17,17,9.0,0.0,0,0.0,0,13.0,13,13.0,6,14,17,629202.63,788328.81,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,6,12.149714778254975,4.833939043359324,0.24989839955961513,0.1537721421690608,6.247057122038759,4.905515579087015
394,1_62,2007,1,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,4.0,3,1,1.0,0.0,0,0.0,0,1.0,1,1.0,1,0,0,0.0,0.0,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,-4,9.375690793648124,3.6935512847064667,0.8738585512394443,0.639174548573151,4.383917172041201,3.517142225733554
395,1_62,2008,1,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,6.0,6,1,1.0,1.0,1,0.0,0,0.0,0,0.0,0,0,5,0.0,0.0,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,-3,9.665086342351616,3.9085961341877513,0.8646176640129379,0.6627423768489678,4.480742199882849,3.576491892401372
396,1_62,2018,1,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,17.0,17,15,15.0,0.0,0,0.0,0,13.0,13,11.0,11,17,8,629202.63,38779.852,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,7,12.643384427933826,5.2782849762728254,0.32238639360607174,0.1873395526557551,6.445208781900947,5.030393523450606
397,1_62,2016,1,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,24.0,23,22,13.0,0.0,0,0.0,0,17.0,17,16.0,10,18,14,629202.63,788328.81,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,5,11.76254865523345,4.910335049020107,0.33746766227882347,0.2271600038897992,6.011803939520403,4.794622727110093
398,1_62,2012,1,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,10.0,9,7,2.0,1.0,1,1.0,0,2.0,2,1.0,0,1,2,0.0,788328.81,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,1,10.726493011188259,4.3975602734232115,0.7291523822842345,0.5563146777786832,5.038336950092748,3.9953529476105594
399,1_62,2010,1,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,7.0,7,4,1.0,0.0,0,0.0,0,2.0,2,2.0,1,1,2,0.0,0.0,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,-1,10.03104419915813,3.9325449957544896,0.7789775806636681,0.6114311928646192,4.760344787025082,3.7872858668210103
400,1_62,2019,1,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,5.0,4,3,3.0,0.0,0,0.0,0,4.0,4,3.0,3,8,1,629202.63,1901.1406,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,8,12.967700260877113,5.409614187333201,0.26536517086040234,0.16296761503685156,6.630504100781442,5.196070638295201
401,1_62,2013,1,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,11.0,10,6,1.0,1.0,1,1.0,0,5.0,5,3.0,1,2,10,0.0,788328.81,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,2,10.247530206577087,4.069442110893496,0.5931089214152317,0.48543838074178935,4.910648973772407,3.85878171845218
402,1_62,2006,1,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,1.0,1,1,0.0,1.0,1,1.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,-5,8.852292456826035,3.596190340578345,0.5606147106538824,0.45339499217925905,4.262579373326048,3.447869031820775
403,1_62,2014,1,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,22.0,20,15,12.0,2.0,2,2.0,2,7.0,5,4.0,2,10,13,629202.63,788328.81,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,3,10.781034248830887,4.341160346516684,0.45033476382011156,0.36173537619082197,5.209201571996314,4.063205097898063
404,1_62,2015,1,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,20.0,19,17,5.0,0.0,0,0.0,0,10.0,10,8.0,4,13,18,629202.63,788328.81,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,4,11.206023105973127,4.508660704185589,0.3560040153780186,0.26441490083965213,5.6407325766248935,4.47348009952998
405,1_62,2009,1,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,9.0,8,3,0.0,0.0,0,0.0,0,4.0,4,1.0,0,5,1,0.0,0.0,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,-2,9.779900391842155,3.844309839123558,0.839216016595526,0.6553213490340202,4.579108902803025,3.672603963364594
406,0_50,2014,0,2012,74,2006,1,0,Female,1,INFORMATION SCIENCE,Beijing Institute of Technology,Auburn University,,USA,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,1.0,1,1,0,77220.797,77220.797,,0,,,557,365,24.0,,,2,,,,,,
407,0_50,2016,0,2012,74,2006,1,0,Female,1,INFORMATION SCIENCE,Beijing Institute of Technology,Auburn University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,77220.797,77220.797,,0,,,557,365,24.0,,,4,,,,,,
408,0_50,2017,0,2012,74,2006,1,0,Female,1,INFORMATION SCIENCE,Beijing Institute of Technology,Auburn University,,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,77220.797,74641.0,,0,,,557,365,24.0,,,5,,,,,,
